1,7382860800,4508100,7378352700
1,7259549300,3425000,7256124300
1,7612100700,2591900,7609508800
1,7621717000,2625200,7619091800
1,7632080800,2622800,7629458000
1,7623933100,2725600,7621207500
1,7629319700,2624800,7626694900
1,7613126700,2620600,7610506100
1,7612243800,2574200,7609669600
1,7612605900,2602200,7610003700
1,7613438000,4077100,7609360900
1,7610317200,2599300,7607717900
1,7617339900,2630500,7614709400
1,7611888000,2612900,7609275100
1,7615966700,2625000,7613341700
1,7612569800,2541300,7610028500
1,7611437700,2725000,7608712700
1,7611775500,2600700,7609174800
1,7611263000,2616800,7608646200
1,7614456400,2588200,7611868200
1,7801883000,2740400,7799142600
1,7752739600,2816100,7749923500
1,7670316300,2807000,7667509300
1,7694084000,2753000,7691331000
1,7655645800,2679400,7652966400
1,7653895900,2639400,7651256500
1,7655111700,2711200,7652400500
1,7665354200,2671400,7662682800
1,7683044500,2682000,7680362500
1,7684388000,2754100,7681633900
1,7665551800,2677200,7662874600
1,7653880000,2682100,7651197900
1,7640643300,2645700,7637997600
1,7640290700,2743200,7637547500
1,7645453700,2704900,7642748800
1,7647583900,2710300,7644873600
1,7644360600,2681600,7641679000
1,7640262100,2687200,7637574900
1,7642588400,2644900,7639943500
1,7648467700,2629400,7645838300
1,7640627800,2669700,7637958100
1,7651686300,2624000,7649062300
1,7647842600,2734900,7645107700
1,7655879000,2687800,7653191200
1,7654975800,2874000,7652101800
1,7638750300,2682400,7636067900
1,7636089000,2710200,7633378800
1,7632670700,2642400,7630028300
1,7644073700,2678700,7641395000
1,7667098000,2663900,7664434100
1,7662524400,2728700,7659795700
1,7644540800,2705300,7641835500
1,7639078600,2753600,7636325000
1,7634560400,2642800,7631917600
1,7635638500,2692600,7632945900
1,7650447100,2657700,7647789400
1,7668996200,2634100,7666362100
1,7655870500,2672100,7653198400
1,7637543300,2690400,7634852900
1,7624231400,2610200,7621621200
1,7625036500,2684500,7622352000
1,7628321500,2832200,7625489300
1,7619252100,2617200,7616634900
1,7621962300,2645900,7619316400
1,7629270000,2693000,7626577000
1,7626958700,2660200,7624298500
1,7627016600,2604600,7624412000
1,7631571600,2656100,7628915500
1,7624464400,2618400,7621846000
1,7621099600,2669400,7618430200
1,7624352900,2616400,7621736500
1,7619854800,2596000,7617258800
1,7619164700,2565000,7616599700
1,7619229600,2625700,7616603900
1,7619104800,2608900,7616495900
1,7619049700,2570200,7616479500
1,7621795700,2609300,7619186400
1,7624318400,2583000,7621735400
1,7623063600,2570300,7620493300
1,7621400100,2591200,7618808900
1,7620782600,2620700,7618161900
1,7620497700,2671500,7617826200
1,7619177000,2596200,7616580800
1,7621139500,2604900,7618534600
1,7619993900,2625600,7617368300
1,7618977200,2633300,7616343900
1,7623725300,3553500,7620171800
1,7621873000,2648900,7619224100
1,7625182900,2644000,7622538900
1,7624693800,2724900,7621968900
1,7623037600,2669500,7620368100
1,7627123300,2601300,7624522000
1,7624074500,2625700,7621448800
1,7619364900,2630400,7616734500
1,7622950300,2659800,7620290500
1,7624783000,2592500,7622190500
1,7623701400,2613500,7621087900
1,7627768100,2628500,7625139600
1,7626091900,2634200,7623457700
1,7627272700,2672000,7624600700
1,7622157300,2614500,7619542800
1,7623069600,2586100,7620483500
1,7624112500,2604900,7621507600
1,7620536400,2565200,7617971200
1,7623849400,2633700,7621215700
1,7627724500,2591100,7625133400
1,7620270700,2628400,7617642300
1,7623715500,2586500,7621129000
1,7618864500,2654900,7616209600
1,7621207600,2643700,7618563900
1,7620830700,2591400,7618239300
1,7625208000,2579500,7622628500
1,7622219400,2603800,7619615600
1,7621599100,2595000,7619004100
1,7627503700,2642700,7624861000
1,7622246700,2636600,7619610100
1,7621325800,2650700,7618675100
1,7622727800,2597300,7620130500
1,7621304900,2623600,7618681300
1,7629454200,2611100,7626843100
1,7641380500,2658800,7638721700
1,7613805400,2572700,7611232700
1,7612089000,2620700,7609468300
1,7634085300,2687400,7631397900
1,7611044700,2718900,7608325800
1,7618359000,2688300,7615670700
1,7614310400,2663200,7611647200
1,7613102600,2647000,7610455600
1,7616311200,2598500,7613712700
1,7612731200,2580000,7610151200
1,7610703800,2613800,7608090000
1,7609765000,2583700,7607181300
1,7615383600,2586600,7612797000
1,7613276800,2566700,7610710100
1,7612182000,2614500,7609567500
1,7612654900,2587000,7610067900
1,7613306300,2597000,7610709300
1,7614701700,2721800,7611979900
1,7618582900,2792800,7615790100
1,7611935600,2620700,7609314900
1,7611346600,2663300,7608683300
1,7613385500,2570300,7610815200
1,7611353300,2609700,7608743600
1,7611023800,2604600,7608419200
1,7612924500,2618300,7610306200
1,7615004100,2643700,7612360400
1,7613548900,2594300,7610954600
1,7608658800,2634600,7606024200
1,7613759900,2632100,7611127800
1,7614448600,2578000,7611870600
1,7615076100,2591700,7612484400
1,7614030400,2590900,7611439500
1,7615662200,2624800,7613037400
1,7615678800,2597600,7613081200
1,7616106300,2643400,7613462900
1,7611380300,2602100,7608778200
1,7611829300,2585400,7609243900
1,7619613000,2591700,7617021300
1,7615498100,2590800,7612907300
1,7614771800,2561300,7612210500
1,7613255700,2649800,7610605900
1,7611237500,2603500,7608634000
1,7612512700,2578400,7609934300
1,7619194700,2635500,7616559200
1,7617187100,2679900,7614507200
1,7615820500,2631900,7613188600
1,7612011600,2628100,7609383500
1,7615783500,2590800,7613192700
1,7613550100,2573500,7610976600
1,7614287500,2636300,7611651200
1,7613983800,2586900,7611396900
1,7617335600,2613300,7614722300
1,7620526900,2638200,7617888700
1,7623115900,2746400,7620369500
1,7619121900,2688200,7616433700
1,7620392700,2672600,7617720100
1,7618416300,2679300,7615737000
1,7620332200,2704500,7617627700
1,7621524400,2638300,7618886100
1,7618560100,2611200,7615948900
1,7617970400,2570800,7615399600
1,7618126900,2599000,7615527900
1,7615210300,2571000,7612639300
1,7617930200,2630700,7615299500
1,7618582400,2579800,7616002600
1,7609668200,2594100,7607074100
1,7613972000,2586000,7611386000
1,7614086700,2610300,7611476400
1,7612852700,2610600,7610242100
1,7613517700,2618300,7610899400
1,7613681900,2690600,7610991300
1,7614089300,2620900,7611468400
1,7613767200,2653700,7611113500
1,7609926500,2598000,7607328500
1,7613848000,2677600,7611170400
1,7610355700,2650900,7607704800
1,7618908200,2703500,7616204700
1,7612378300,2777700,7609600600
1,7613308300,2750400,7610557900
1,7616040800,2632300,7613408500
1,7614374000,2619200,7611754800
1,7612551500,2586000,7609965500
1,7612070500,2623800,7609446700
1,7611175000,2609900,7608565100
1,7614816200,2618500,7612197700
1,7613788400,2603400,7611185000
1,7614156800,2624800,7611532000
1,7613527900,2656000,7610871900
1,7610474500,2586700,7607887800
1,7615285900,2620300,7612665600
1,7612105100,2613200,7609491900
1,7613722900,2598900,7611124000
1,7614436100,2616800,7611819300
1,7610618900,2583600,7608035300
1,7612951300,2631800,7610319500
1,7614724400,2682100,7612042300
1,7613645800,2664200,7610981600
1,7612745400,2735500,7610009900
1,7611085000,2628400,7608456600
1,7616049100,2596000,7613453100
1,7622684300,2639300,7620045000
1,7618621200,2629000,7615992200
1,7615427000,2579000,7612848000
1,7612810200,2664700,7610145500
1,7613987200,2613700,7611373500
1,7613285700,2611900,7610673800
1,7615534600,2580200,7612954400
1,7614437300,2622800,7611814500
1,7615551900,2594600,7612957300
1,7616357900,2591200,7613766700
1,7612564900,2605300,7609959600
1,7612923200,2648900,7610274300
1,7617187600,2594400,7614593200
1,7614374900,2839100,7611535800
1,7608697800,2685000,7606012800
1,7608480800,2539500,7605941300
1,7609393900,2626200,7606767700
1,7610154100,2636500,7607517600
1,7612134200,2584500,7609549700
1,7611915800,2861100,7609054700
1,7616901300,2572500,7614328800
1,7613133700,2629200,7610504500
1,7606521100,2669000,7603852100
1,7607923800,2590700,7605333100
1,7605896700,2633000,7603263700
1,7629151300,2666300,7626485000
1,7618453200,2605500,7615847700
1,7614003200,2665800,7611337400
1,7610577000,2662100,7607914900
1,7617428600,2596500,7614832100
1,7620377100,2641000,7617736100
1,7618719100,2663000,7616056100
1,7614912100,2580600,7612331500
1,7622248500,2582800,7619665700
1,7615470000,2598600,7612871400
1,7612554900,2635700,7609919200
1,7615857400,2608000,7613249400
1,7614774300,2600500,7612173800
1,7613474500,2587500,7610887000
1,7616149800,2585700,7613564100
1,7612315300,2606000,7609709300
1,7616045100,2638900,7613406200
1,7610234300,2625300,7607609000
1,7618610500,2611700,7615998800
1,7610400500,2630400,7607770100
1,7615375700,2585700,7612790000
1,7616707700,2587600,7614120100
1,7614184300,2575300,7611609000
1,7616717200,2598800,7614118400
1,7616547800,2569200,7613978600
1,7616353400,2647400,7613706000
1,7617304100,2618700,7614685400
1,7614748300,2598800,7612149500
1,7616836100,2583900,7614252200
1,7615955300,2598700,7613356600
1,7613643300,2640400,7611002900
1,7616088500,2592800,7613495700
1,7620908200,2627700,7618280500
1,7615920100,2653800,7613266300
1,7618804200,2735400,7616068800
1,7619376200,2671500,7616704700
1,7613288800,2682600,7610606200
1,7612072600,2618100,7609454500
1,7622013200,2583500,7619429700
1,7620695100,2530000,7618165100
1,7614481200,2630100,7611851100
1,7611652200,2628300,7609023900
1,7615892800,2662500,7613230300
1,7613103000,2575300,7610527700
1,7615237100,2718000,7612519100
1,7614026200,2640200,7611386000
1,7614449700,2658300,7611791400
1,7636698700,2711000,7633987700
1,7612822000,2633200,7610188800
1,7623301400,2624000,7620677400
1,7638925500,2611500,7636314000
1,7641369300,2635100,7638734200
1,7612636500,2600500,7610036000
1,7615270800,2616700,7612654100
1,7622910900,2782100,7620128800
1,7625258000,2626600,7622631400
1,7623450500,2643800,7620806700
1,7621694600,2635000,7619059600
1,7623840500,2618100,7621222400
1,7623748600,2631300,7621117300
1,7623490500,2556600,7620933900
1,7621346100,2595500,7618750600
1,7670774000,2678300,7668095700
1,7653081700,2644700,7650437000
1,7627769200,2684400,7625084800
1,7614646500,2577400,7612069100
1,7612544000,2593200,7609950800
1,7612267200,2604000,7609663200
1,7615275000,2566600,7612708400
1,7611521300,2636800,7608884500
1,7613138600,2581300,7610557300
1,7614315700,2671800,7611643900
1,7613845700,2605800,7611239900
1,7615989700,2627300,7613362400
1,7607051200,2575000,7604476200
1,7620366600,2589100,7617777500
1,7609202600,2619000,7606583600
1,7613801300,2661400,7611139900
1,7611908200,2618600,7609289600
1,7619992500,2674800,7617317700
1,7605528200,2587500,7602940700
1,7610846300,2596200,7608250100
1,7614321900,2759400,7611562500
1,7607799500,2558300,7605241200
1,7614663000,2606500,7612056500
1,7612403200,2655300,7609747900
1,7613430700,2613200,7610817500
1,7609407200,2603200,7606804000
1,7610680000,2611300,7608068700
1,7609463700,2532800,7606930900
1,7610462300,2657900,7607804400
1,7614404900,2571600,7611833300
1,7612049800,2592600,7609457200
1,7607400700,2588800,7604811900
1,7613714400,2598200,7611116200
1,7612294700,2648300,7609646400
1,7612441400,2578600,7609862800
1,7609387200,2594200,7606793000
1,7615979400,2580100,7613399300
1,7607368900,2617500,7604751400
1,7611066800,2654100,7608412700
1,7611689600,2571200,7609118400
1,7610307300,2586700,7607720600
1,7610018300,2583700,7607434600
1,7613218300,2592200,7610626100
1,7608725500,2609900,7606115600
1,7611267000,2614000,7608653000
1,7610153300,2573500,7607579800
1,7611763700,2620400,7609143300
1,7611896200,2626900,7609269300
1,7612620800,2621600,7609999200
1,7612024300,2617800,7609406500
1,7612457600,2595500,7609862100
1,7609320400,2588100,7606732300
1,7612485300,2555300,7609930000
1,7612533900,2582700,7609951200
1,7606452200,2593100,7603859100
1,7610982900,2575600,7608407300
1,7611600600,2633300,7608967300
1,7613056700,2598300,7610458400
1,7607812700,2603300,7605209400
1,7610914700,2647300,7608267400
1,7613522500,2589800,7610932700
1,7610775300,2640200,7608135100
1,7610096900,2620400,7607476500
1,7611487800,2615500,7608872300
1,7633015900,2602300,7630413600
1,7610890300,2602700,7608287600
1,7609819800,2623900,7607195900
1,7609383000,2588300,7606794700
1,7616907100,2570700,7614336400
1,7616996900,2590700,7614406200
1,7614326600,2783600,7611543000
1,7610713900,2657500,7608056400
1,7617223800,2592900,7614630900
1,7613784200,2546800,7611237400
1,7612465700,2584600,7609881100
1,7616733200,2576800,7614156400
1,7610647800,2646200,7608001600
1,7610810200,2579000,7608231200
1,7616701300,2609900,7614091400
1,7607889900,2563200,7605326700
1,7610401800,2595500,7607806300
1,7614815100,2699100,7612116000
1,7609902200,2745400,7607156800
1,7612401200,2586700,7609814500
1,7611197600,2568900,7608628700
1,7611303300,2633300,7608670000
1,7615604900,2592300,7613012600
1,7614592300,2624700,7611967600
1,7611378200,2648700,7608729500
1,7613629600,2733800,7610895800
1,7611834400,2588100,7609246300
1,7611487700,2596900,7608890800
1,7613470400,2633700,7610836700
1,7608693800,2588800,7606105000
1,7616709700,2700000,7614009700
1,7606546000,2594700,7603951300
1,7611959200,2630400,7609328800
1,7605966100,2633000,7603333100
1,7611817299,2644673,7609172626
1,7612609401,2605426,7610003975
1,7613285601,2593028,7610692573
1,7610428801,2640151,7607788650
1,7610024400,2618384,7607406016
1,7609376900,2597940,7606778960
1,7615846000,2695498,7613150502
1,7621313200,2656356,7618656844
1,7614998900,2571322,7612427578
1,7619497001,2648027,7616848974
1,7616820699,3523151,7613297548
1,7616554901,2621908,7613932993
1,7612373601,2598346,7609775255
1,7610901899,2665121,7608236778
1,7608460401,2594864,7605865537
1,7617863200,2641359,7615221841
1,7611823700,2623288,7609200412
1,7613630300,2595271,7611035029
1,7616418600,2581927,7613836673
1,7613431399,2614609,7610816790
1,7614855900,2630569,7612225331
1,7611854001,2733657,7609120344
1,7611328500,2586102,7608742398
1,7612688899,2682209,7610006690
1,7610292499,2616437,7607676062
1,7609297600,2651633,7606645967
1,7613515300,2714368,7610800932
1,7612791701,2575826,7610215875
1,7616332300,2576610,7613755690
1,7611119600,2625550,7608494050
1,7612380400,2587472,7609792928
1,7613504699,2681791,7610822908
1,7613452599,2671520,7610781079
1,7612264000,2605362,7609658638
1,7615897299,2616123,7613281176
1,7613804300,2585132,7611219168
1,7617844001,2591650,7615252351
1,7611121401,2601799,7608519602
1,7613160200,2743030,7610417170
1,7611303300,2621845,7608681455
1,7616050600,2618952,7613431648
1,7608313801,2670844,7605642957
1,7613230199,2629973,7610600226
1,7610762401,2608259,7608154142
1,7612729601,2594702,7610134899
1,7605308401,2590381,7602718020
1,7609700300,2581021,7607119279
1,7607870500,2602037,7605268463
1,7610223300,2621867,7607601433
1,7607677000,2641710,7605035290
1,7610710100,2596633,7608113467
1,7613331000,2601106,7610729894
1,7617480600,2620657,7614859943
1,7614912600,2622608,7612289992
1,7615596801,2672962,7612923839
1,7613770901,2649602,7611121299
1,7612311900,2646443,7609665457
1,7610704300,2606764,7608097536
1,7613318100,2644127,7610673973
1,7611240300,2665602,7608574698
1,7609018199,2614443,7606403756
1,7610991601,2568554,7608423047
1,7617055000,2588484,7614466516
1,7615613300,2610845,7613002455
1,7609656900,2635412,7607021488
1,7610474401,2647353,7607827048
1,7619630899,2611065,7617019834
1,7614850601,2890048,7611960553
1,7605766400,2606509,7603159891
1,7613137099,2617004,7610520095
1,7614334000,2633091,7611700909
1,7611851101,2655576,7609195525
1,7608878300,2642162,7606236138
1,7613015600,2547386,7610468214
1,7609926900,2636410,7607290490
1,7610447600,2659302,7607788298
1,7611565300,2581347,7608983953
1,7613956600,2600695,7611355905
1,7611107099,2764702,7608342397
1,7611529601,2591313,7608938288
1,7611370500,2622501,7608747999
1,7613807200,2602800,7611204400
1,7617707100,2658500,7615048600
1,7611269000,2639200,7608629800
1,7613980100,2662400,7611317700
1,7615839600,2603300,7613236300
1,7612303700,2623300,7609680400
1,7608945400,2648500,7606296900
1,7612299700,2614000,7609685700
1,7611899800,2661700,7609238100
1,7610648400,2594800,7608053600
1,7612945500,2580700,7610364800
1,7631852600,2566700,7629285900
1,7616704500,2612200,7614092300
1,7610131400,2637500,7607493900
1,7608611100,2598800,7606012300
1,7610208100,2602900,7607605200
1,7615435900,2602400,7612833500
1,7612171000,2636400,7609534600
1,7608610500,2587800,7606022700
1,7605704300,2634900,7603069400
1,7610570500,2809700,7607760800
1,7610835000,2591600,7608243400
1,7611151200,2635600,7608515600
1,7610027100,2611900,7607415200
1,7611513900,2599600,7608914300
1,7611442300,2638300,7608804000
1,7613865200,2608300,7611256900
1,7614063800,2587800,7611476000
1,7612853100,2690300,7610162800
1,7616694600,2627200,7614067400
1,7614629900,2617900,7612012000
1,7612145200,2604700,7609540500
1,7610390500,2669000,7607721500
1,7612929300,2667300,7610262000
1,7611947800,2677100,7609270700
1,7612419100,2608100,7609811000
1,7608003100,2620000,7605383100
1,7610190400,2611800,7607578600
1,7610225200,2567400,7607657800
1,7608112200,2594300,7605517900
1,7610896600,2630100,7608266500
1,7612524500,2683600,7609840900
1,7613480500,2611600,7610868900
1,7614051000,2656700,7611394300
1,7621245400,2744600,7618500800
1,7610039800,2626600,7607413200
1,7611301300,2655200,7608646100
1,7614979700,2757000,7612222700
1,7617434000,2653100,7614780900
1,7612051400,2543600,7609507800
1,7609170000,2669600,7606500400
1,7611848500,2566400,7609282100
1,7617483200,2623100,7614860100
1,7613897600,2617100,7611280500
1,7610847000,2576500,7608270500
1,7617064800,2620400,7614444400
1,7606780600,2651900,7604128700
1,7614496400,2574400,7611922000
1,7613580900,2653900,7610927000
1,7612583500,2564000,7610019500
1,7613932300,2663000,7611269300
1,7610448100,2637500,7607810600
1,7611696800,2609600,7609087200
1,7611257600,2627700,7608629900
1,7611162000,2584200,7608577800
1,7613239500,2580300,7610659200
1,7611996100,2580700,7609415400
1,7613341500,2633800,7610707700
1,7614605500,2654400,7611951100
1,7615717700,2594700,7613123000
1,7610996400,2600400,7608396000
1,7613038300,2747400,7610290900
1,7613827900,2643300,7611184600
1,7607434800,2628600,7604806200
1,7610661600,2598200,7608063400
1,7614966800,2581600,7612385200
1,7612245700,2677400,7609568300
1,7611831100,2646300,7609184800
1,7615739700,2650000,7613089700
1,7613029600,2824800,7610204800
1,7612219600,2798000,7609421600
1,7611578600,2806500,7608772100
1,7621564500,2595000,7618969500
1,7608903700,2549200,7606354500
1,7614625200,2613900,7612011300
1,7612848600,2621300,7610227300
1,7605759100,2725700,7603033400
1,7608623100,2749900,7605873200
1,7617146500,2675700,7614470800
1,7611527700,2623900,7608903800
1,7609818600,2599000,7607219600
1,7616213200,2610300,7613602900
1,7616494800,2634900,7613859900
1,7609127900,2648700,7606479200
1,7606502400,2586400,7603916000
1,7610280300,2624800,7607655500
1,7610731500,2632700,7608098800
1,7614848400,2639900,7612208500
1,7608356900,2563800,7605793100
1,7615624300,2668800,7612955500
1,7609655900,2691100,7606964800
1,7604487300,2599100,7601888200
1,7614863500,2568800,7612294700
1,7613660100,2610300,7611049800
1,7611560900,2604500,7608956400
1,7613084000,2679300,7610404700
1,7622425900,2675400,7619750500
1,7613442900,2598300,7610844600
1,7613124200,2616500,7610507700
1,7614074100,2573200,7611500900
1,7608701800,2619600,7606082200
1,7612577600,2686800,7609890800
1,7613607200,2596300,7611010900
1,7609627200,2651800,7606975400
1,7610836500,2578200,7608258300
1,7610866800,2572400,7608294400
1,7611024100,2745600,7608278500
1,7614757800,2727900,7612029900
1,7611528500,2579100,7608949400
1,7610051800,2696500,7607355300
1,7612935600,2573700,7610361900
1,7609187000,2617300,7606569700
1,7612056700,2593500,7609463200
1,7611453500,2583400,7608870100
1,7614734300,2562200,7612172100
1,7609249800,2623600,7606626200
1,7608656000,2701700,7605954300
1,7611955000,2633300,7609321700
1,7614362900,2621400,7611741500
1,7609540400,2572100,7606968300
1,7613648000,2648900,7610999100
1,7611088300,2573100,7608515200
1,7610391100,2713300,7607677800
1,7611942500,2684300,7609258200
1,7616707800,2644200,7614063600
1,7610953100,2758600,7608194500
1,7616430800,2649700,7613781100
1,7628167500,2623500,7625544000
1,7610770900,2544100,7608226800
1,7608222400,2720500,7605501900
1,7613421000,2718900,7610702100
1,7614149800,2687900,7611461900
1,7607816000,2552200,7605263800
1,7614520400,2595100,7611925300
1,7614171700,2595100,7611576600
1,7612976600,2639800,7610336800
1,7612274300,2737200,7609537100
1,7610297900,2594900,7607703000
1,7611067100,2619500,7608447600
1,7611330100,2620300,7608709800
1,7608720300,2581400,7606138900
1,7611531900,2727400,7608804500
1,7614168900,2638400,7611530500
1,7609012400,2586900,7606425500
1,7612052000,2582100,7609469900
1,7604743300,2599900,7602143400
1,7613139500,2593200,7610546300
1,7611730000,2647500,7609082500
1,7614092900,2670200,7611422700
1,7612452900,2619900,7609833000
1,7611245700,2618400,7608627300
1,7610773200,2588800,7608184400
1,7610992100,2578600,7608413500
1,7611522400,2723600,7608798800
1,7610615400,2686300,7607929100
1,7613948000,2621300,7611326700
1,7612506700,2622900,7609883800
1,7625187200,2725900,7622461300
1,7611193800,2601100,7608592700
1,7608160800,2704000,7605456800
1,7612680300,2608100,7610072200
1,7611405600,2847600,7608558000
1,7611568500,2641300,7608927200
1,7609540000,2657800,7606882200
1,7609839300,2566200,7607273100
1,7613802400,2531800,7611270600
1,7610188300,2609800,7607578500
1,7610778800,2633600,7608145200
1,7612298600,2650100,7609648500
1,7609654600,2590300,7607064300
1,7613894500,2605500,7611289000
1,7611555900,2603100,7608952800
1,7614401700,2559700,7611842000
1,7612541200,2581700,7609959500
1,7606833800,2630100,7604203700
1,7615400000,2609000,7612791000
1,7612558400,2690000,7609868400
1,7615781500,2609600,7613171900
1,7608262500,2617000,7605645500
1,7610615100,2615700,7607999400
1,7609733300,2600300,7607133000
1,7608221100,2588800,7605632300
1,7608879200,2589300,7606289900
1,7614253300,2667400,7611585900
1,7608615300,2622900,7605992400
1,7614927600,2691600,7612236000
1,7608656600,2591000,7606065600
1,7607451800,2649300,7604802500
1,7610443500,2627400,7607816100
1,7606550900,2623000,7603927900
1,7613955700,2695200,7611260500
1,7610309900,2726400,7607583500
1,7611397400,2704100,7608693300
1,7613811500,2683000,7611128500
1,7612017400,2693400,7609324000
1,7609925000,2644800,7607280200
1,7613793900,2666200,7611127700
1,7608876200,2759100,7606117100
1,7612209000,2618500,7609590500
1,7614203000,2578600,7611624400
1,7607739300,2654400,7605084900
1,7613298000,2582000,7610716000
1,7609198400,2652700,7606545700
1,7611831000,2674200,7609156800
1,7613221100,2588100,7610633000
1,7610029600,2583800,7607445800
1,7614659200,2604700,7612054500
1,7613259100,2682400,7610576700
1,7616620300,2669000,7613951300
1,7608242200,2582200,7605660000
1,7614619100,2606100,7612013000
1,7613889600,2545400,7611344200
1,7618303800,2637300,7615666500
1,7616047200,2716600,7613330600
1,7607614200,2649200,7604965000
1,7615959800,2609700,7613350100
1,7612808800,2620600,7610188200
1,7608864200,2690200,7606174000
1,7613713700,2676100,7611037600
1,7615622200,2611800,7613010400
1,7611005200,2635300,7608369900
1,7610484700,2609300,7607875400
1,7628853700,2611800,7626241900
1,7610299400,2670200,7607629200
1,7611774300,2617000,7609157300
1,7613574400,2596500,7610977900
1,7611366300,2629400,7608736900
1,7611373100,2686100,7608687000
1,7609610600,2620500,7606990100
1,7617241400,2672500,7614568900
1,7611363200,2654200,7608709000
1,7614484100,2716500,7611767600
1,7614144000,2611200,7611532800
1,7614290700,2681400,7611609300
1,7611122500,2654400,7608468100
1,7615482600,2611600,7612871000
1,7611236200,2598900,7608637300
1,7610754800,2567000,7608187800
1,7612037900,2619300,7609418600
1,7612174400,2658100,7609516300
1,7606121100,2656400,7603464700
1,7617247900,2571600,7614676300
1,7611651900,2620900,7609031000
1,7607439000,2718200,7604720800
1,7607413300,2770800,7604642500
1,7610181300,2664000,7607517300
1,7608265000,2596400,7605668600
1,7610273200,2609500,7607663700
1,7611796300,2619500,7609176800
1,7609358300,2588200,7606770100
1,7610713000,2597500,7608115500
1,7610816900,2675100,7608141800
1,7613056400,2649900,7610406500
1,7611371700,2605900,7608765800
1,7611925100,2666000,7609259100
1,7613177100,2667400,7610509700
1,7608871000,2654600,7606216400
1,7610578000,2731100,7607846900
1,7612336300,2665300,7609671000
1,7612402100,2683700,7609718400
1,7610318500,2620000,7607698500
1,7612620300,2634100,7609986200
1,7613068800,2679200,7610389600
1,7611576700,2652000,7608924700
1,7612556100,2542200,7610013900
1,7609245800,2652300,7606593500
1,7614047500,2635500,7611412000
1,7617470500,2575800,7614894700
1,7612541400,2664800,7609876600
1,7618198300,2751600,7615446700
1,7611870600,2628200,7609242400
1,7611028500,2677700,7608350800
1,7618247000,2602100,7615644900
1,7609450300,2738700,7606711600
1,7612354300,2627400,7609726900
1,7608720400,2590900,7606129500
1,7618468100,2589600,7615878500
1,7615221300,2754700,7612466600
1,7614018800,2670200,7611348600
1,7613016200,2692600,7610323600
1,7611760800,2732400,7609028400
1,7607766900,2591200,7605175700
1,7610140200,2590300,7607549900
1,7608868400,2601800,7606266600
1,7613256100,2615000,7610641100
1,7614744900,2608100,7612136800
1,7610950000,2600100,7608349900
1,7618774500,2678400,7616096100
1,7605884500,2610900,7603273600
1,7610122700,2587700,7607535000
1,7615989800,2633600,7613356200
1,7612149600,2665600,7609484000
1,7607549300,2617900,7604931400
1,7611384200,2600900,7608783300
1,7615039800,2567100,7612472700
1,7606414100,2672900,7603741200
1,7605473700,2656200,7602817500
1,7611841300,2610100,7609231200
1,7611468200,2630700,7608837500
1,7615893800,2689300,7613204500
1,7611620200,2644900,7608975300
1,7610442300,2630000,7607812300
1,7611556900,2596900,7608960000
1,7613334200,2623900,7610710300
1,7604347800,2625500,7601722300
1,7610874600,2575300,7608299300
1,7606997600,2616600,7604381000
1,7614511900,2667500,7611844400
1,7613716700,2665900,7611050800
1,7617235000,2716900,7614518100
1,7612883100,2588300,7610294800
1,7613042900,2668700,7610374200
1,7609493700,2639700,7606854000
1,7617997700,2706100,7615291600
1,7612393400,2700900,7609692500
1,7610619400,2627200,7607992200
1,7613474900,2599100,7610875800
1,7608839300,2683400,7606155900
1,7613006000,2692400,7610313600
1,7612527100,2668500,7609858600
1,7611150200,2651100,7608499100
1,7608219200,2656100,7605563100
1,7608746000,2626700,7606119300
1,7612209000,2730500,7609478500
1,7607285700,2706600,7604579100
1,7608079600,2669700,7605409900
1,7611800400,2729400,7609071000
1,7616854900,2677100,7614177800
1,7609334500,2689300,7606645200
1,7614621700,2634900,7611986800
1,7613903100,2609000,7611294100
1,7606022500,2669000,7603353500
1,7610899700,2630500,7608269200
1,7607097600,2652000,7604445600
1,7612317800,2617800,7609700000
1,7614252800,2688900,7611563900
1,7610020700,2737800,7607282900
1,7610903500,2605200,7608298300
1,7613388600,2607400,7610781200
1,7611854800,2715000,7609139800
1,7615112500,2689300,7612423200
1,7612506900,2702500,7609804400
1,7613999000,2658200,7611340800
1,7608431800,2611700,7605820100
1,7610153200,2606700,7607546500
1,7615637600,2673400,7612964200
1,7609248600,2710500,7606538100
1,7606532900,2626500,7603906400
1,7632500800,2631400,7629869400
1,7612943000,2576400,7610366600
1,7611714800,2719400,7608995400
1,7610233200,2699300,7607533900
1,7610244700,2700500,7607544200
1,7611002400,2646400,7608356000
1,7608912300,2646100,7606266200
